Timestamp,messagesNT:/FMSInfo/.typeNT:/FMSInfo/IsRedAllianceNT:/FMSInfo/MatchNumberNT:/FMSInfo/ReplayNumberNT:/FMSInfo/FMSControlDataNT:/FMSInfo/EventNameNT:/LiveWindow/.status/LW EnabledNT:/FMSInfo/GameSpecificMessageNT:/FMSInfo/StationNumberNT:/FMSInfo/MatchTypeNTConnection/ExampleSubsystem/falcon/SET_FUNCTION_CONTROL_MODE/ExampleSubsystem/falcon/SET_FUNCTION_VALUE/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND_TYPE/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND/ExampleSubsystem/falcon/SET_VOLTAGE/ExampleSubsystem/falcon/SET_SELECTED_SENSOR_POSITION/ExampleSubsystem/falcon/SET_NEUTRAL_MODE_IS_BRAKE/ExampleSubsystem/falcon/OUTPUT_PERCENT/ExampleSubsystem/falcon/FAULTS/ExampleSubsystem/falcon/FORWARD_LIMIT_SWITCH/ExampleSubsystem/falcon/REVERSE_LIMIT_SWITCH/ExampleSubsystem/falcon/SELECTED_SENSOR_POSITION/ExampleSubsystem/falcon/SELECTED_SENSOR_VELOCITY/ExampleSubsystem/falcon/STATOR_CURRENT/ExampleSubsystem/falcon/SUPPLY_CURRENT/ExampleSubsystem/falcon/BUS_VOLTAGE/ExampleSubsystem/falcon/TEMPERATURE/ExampleSubsystem/falcon/INTEGRATED_SENSOR_ABSOLUTE_POSITION/ExampleSubsystem/falcon/HAS_RESET/ExampleSubsystem/falcon/CLOSED_LOOP_ERROR/ExampleSubsystem/falcon/INTEGRAL_ACCUMULATOR/ExampleSubsystem/falcon/ERROR_DERIVATIVE/ExampleSubsystem/falcon/CLOSED_LOOP_TARGET/ExampleSubsystem/falcon/OUTPUT_VOLTAGE/ExampleSubsystem/falcon/INTEGRATED_SENSOR_POSITION/ExampleSubsystem/falcon/INTEGRATED_SENSOR_VELOCITYDS:enabledDS:autonomousDS:testDS:estopDS:Driver/Btn_A,DS:Driver/Btn_B,DS:Driver/Btn_X,DS:Driver/Btn_Y,DS:Driver/Left_XAxis,DS:Driver/Left_YAxis,DS:Driver/Left_Trigger,DS:Driver/povsDS:Manip/buttonsDS:Manip/axesDS:Manip/povsDS:joystick2/buttonsDS:joystick2/axesDS:joystick2/povsDS:joystick3/buttonsDS:joystick3/axesDS:joystick3/povsDS:joystick4/buttonsDS:joystick4/axesDS:joystick4/povsDS:joystick5/buttonsDS:joystick5/axesDS:joystick5/povs/ExampleSubsystem/falcon3/SET_FUNCTION_CONTROL_MODE/ExampleSubsystem/falcon3/SET_FUNCTION_VALUE/ExampleSubsystem/falcon3/SET_FUNCTION_DEMAND_TYPE/ExampleSubsystem/falcon3/SET_FUNCTION_DEMAND/ExampleSubsystem/falcon3/SET_VOLTAGE/ExampleSubsystem/falcon3/SET_SELECTED_SENSOR_POSITION/ExampleSubsystem/falcon3/SET_NEUTRAL_MODE_IS_BRAKE/ExampleSubsystem/falcon3/OUTPUT_PERCENT/ExampleSubsystem/falcon3/FAULTS/ExampleSubsystem/falcon3/FORWARD_LIMIT_SWITCH/ExampleSubsystem/falcon3/REVERSE_LIMIT_SWITCH/ExampleSubsystem/falcon3/SELECTED_SENSOR_POSITION/ExampleSubsystem/falcon3/SELECTED_SENSOR_VELOCITY/ExampleSubsystem/falcon3/STATOR_CURRENT/ExampleSubsystem/falcon3/SUPPLY_CURRENT/ExampleSubsystem/falcon3/BUS_VOLTAGE/ExampleSubsystem/falcon3/TEMPERATURE/ExampleSubsystem/falcon3/INTEGRATED_SENSOR_ABSOLUTE_POSITION/ExampleSubsystem/falcon3/HAS_RESET/ExampleSubsystem/falcon3/CLOSED_LOOP_ERROR/ExampleSubsystem/falcon3/INTEGRAL_ACCUMULATOR/ExampleSubsystem/falcon3/ERROR_DERIVATIVE/ExampleSubsystem/falcon3/CLOSED_LOOP_TARGET/ExampleSubsystem/falcon3/OUTPUT_VOLTAGE/ExampleSubsystem/falcon3/INTEGRATED_SENSOR_POSITION/ExampleSubsystem/falcon3/INTEGRATED_SENSOR_VELOCITY/falcon2/OUTPUT_PERCENT/falcon2/FAULTS/falcon2/BUS_VOLTAGE/loggyMotors/3/SET_FUNCTION_CONTROL_MODE/loggyMotors/3/SET_FUNCTION_VALUE/loggyMotors/3/SET_FUNCTION_DEMAND_TYPE/loggyMotors/3/SET_FUNCTION_DEMAND/loggyMotors/3/SET_VOLTAGE/loggyMotors/3/SET_SELECTED_SENSOR_POSITION/loggyMotors/3/SET_NEUTRAL_MODE_IS_BRAKE/loggyMotors/3/OUTPUT_PERCENT/loggyMotors/3/FAULTS/loggyMotors/3/FORWARD_LIMIT_SWITCH/loggyMotors/3/REVERSE_LIMIT_SWITCH/loggyMotors/3/SELECTED_SENSOR_POSITION/loggyMotors/3/SELECTED_SENSOR_VELOCITY/loggyMotors/3/STATOR_CURRENT/loggyMotors/3/SUPPLY_CURRENT/loggyMotors/3/BUS_VOLTAGE/loggyMotors/3/TEMPERATURE/loggyMotors/3/INTEGRATED_SENSOR_ABSOLUTE_POSITION/loggyMotors/3/HAS_RESETNT:/LiveWindow/Ungrouped/Talon FX [2]/.nameNT:/LiveWindow/Ungrouped/Talon FX [2]/.typeNT:/LiveWindow/Ungrouped/Talon FX [2]/.actuatorNT:/LiveWindow/Ungrouped/.typeNT:/LiveWindow/Ungrouped/Talon FX [2]/ValueNT:/LiveWindow/Ungrouped/Talon FX [1]/.nameNT:/LiveWindow/Ungrouped/Talon FX [1]/.typeNT:/LiveWindow/Ungrouped/Talon FX [1]/.actuatorNT:/LiveWindow/Ungrouped/Talon FX [1]/ValueNT:/LiveWindow/Ungrouped/Talon FX [4]/.nameNT:/LiveWindow/Ungrouped/Talon FX [4]/.typeNT:/LiveWindow/Ungrouped/Talon FX [4]/.actuatorNT:/LiveWindow/Ungrouped/Talon FX [4]/ValuesystemTime
0.584101,,
0.607417,,FMSInfo,,
0.634512,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
0.710647,LoggyMotor /ExampleSubsystem/falcon/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET; CLOSED_LOOP_ERROR; INTEGRAL_ACCUMULATOR; ERROR_DERIVATIVE; CLOSED_LOOP_TARGET; OUTPUT_VOLTAGE; INTEGRATED_SENSOR_POSITION; INTEGRATED_SENSOR_VELOCITY],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
0.735493,LoggyMotor /loggyMotors/3/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.522927,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,
3.552774,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.552749,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.9234452577104934,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.572902,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.572717,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.9084216507295023,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.612622,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.612581,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.8999435296203232,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.653504,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.65348,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.8818668148366126,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.693428,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.693391,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.8623242237461588,Neutral,0.0,,,,-0.8768328445747801,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-10.52199413489736,0.0,0.0,-0.4496578690127077,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.733288,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.733265,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.8409329569490271,Neutral,0.0,,,,-0.8768328445747801,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-10.52199413489736,0.0,0.0,-0.4496578690127077,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.773189,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.773162,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.8186934331526077,Neutral,0.0,,,,-0.8768328445747801,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-10.52199413489736,0.0,0.0,-0.4496578690127077,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.813088,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.813065,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.7951257942318548,Neutral,0.0,,,,-0.8103616813294232,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-9.724340175953078,0.0,0.0,-0.5562072336265884,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.852965,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.852942,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.770311802163916,Neutral,0.0,,,,-0.8103616813294232,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-9.724340175953078,0.0,0.0,-0.5562072336265884,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.892895,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.892865,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.744295925541232,Neutral,0.0,,,,-0.8103616813294232,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-9.724340175953078,0.0,0.0,-0.5562072336265884,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
3.932791,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.932768,Neutral,0.0,,,,0.0,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,582.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,PercentOutput,-0.7170187871699546,Neutral,0.0,,,,-0.7331378299120235,No Faults,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,-8.79765395894428,0.0,0.0,-0.6373411534701857,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,
