Timestamp,messages,NT:/FMSInfo/.type,NT:/FMSInfo/IsRedAlliance,NT:/FMSInfo/MatchNumber,NT:/FMSInfo/ReplayNumber,NT:/FMSInfo/FMSControlData,NT:/FMSInfo/EventName,NT:/LiveWindow/.status/LW Enabled,NT:/FMSInfo/GameSpecificMessage,NT:/FMSInfo/StationNumber,NT:/FMSInfo/MatchType,NTConnection,/ExampleSubsystem/falcon/SET_FUNCTION_CONTROL_MODE,/ExampleSubsystem/falcon/SET_FUNCTION_VALUE,/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND_TYPE,/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND,/ExampleSubsystem/falcon/SET_VOLTAGE,/ExampleSubsystem/falcon/SET_SELECTED_SENSOR_POSITION,/ExampleSubsystem/falcon/SET_NEUTRAL_MODE_IS_BRAKE,/ExampleSubsystem/falcon/OUTPUT_PERCENT,/ExampleSubsystem/falcon/FAULTS,/ExampleSubsystem/falcon/FORWARD_LIMIT_SWITCH,/ExampleSubsystem/falcon/REVERSE_LIMIT_SWITCH,/ExampleSubsystem/falcon/SELECTED_SENSOR_POSITION,/ExampleSubsystem/falcon/SELECTED_SENSOR_VELOCITY,/ExampleSubsystem/falcon/STATOR_CURRENT,/ExampleSubsystem/falcon/SUPPLY_CURRENT,/ExampleSubsystem/falcon/BUS_VOLTAGE,/ExampleSubsystem/falcon/TEMPERATURE,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/ExampleSubsystem/falcon/HAS_RESET,/ExampleSubsystem/falcon/CLOSED_LOOP_ERROR,/ExampleSubsystem/falcon/INTEGRAL_ACCUMULATOR,/ExampleSubsystem/falcon/ERROR_DERIVATIVE,/ExampleSubsystem/falcon/CLOSED_LOOP_TARGET,/ExampleSubsystem/falcon/OUTPUT_VOLTAGE,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_POSITION,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_VELOCITY,systemTime,DS:enabled,DS:autonomous,DS:test,DS:estop,DS:joystick0/buttons[0],DS:joystick0/buttons[1],DS:joystick0/buttons[2],DS:joystick0/buttons[3],DS:joystick0/axes[0],DS:joystick0/axes[1],DS:joystick0/axes[2],DS:joystick0/povs,DS:joystick1/buttons,DS:joystick1/axes,DS:joystick1/povs,DS:joystick2/buttons,DS:joystick2/axes,DS:joystick2/povs,DS:joystick3/buttons,DS:joystick3/axes,DS:joystick3/povs,DS:joystick4/buttons,DS:joystick4/axes,DS:joystick4/povs,DS:joystick5/buttons,DS:joystick5/axes,DS:joystick5/povs,falcon2OUTPUT_PERCENT,falcon2FAULTS,falcon2BUS_VOLTAGE,/loggyMotors/3/SET_FUNCTION_CONTROL_MODE,/loggyMotors/3/SET_FUNCTION_VALUE,/loggyMotors/3/SET_FUNCTION_DEMAND_TYPE,/loggyMotors/3/SET_FUNCTION_DEMAND,/loggyMotors/3/SET_VOLTAGE,/loggyMotors/3/SET_SELECTED_SENSOR_POSITION,/loggyMotors/3/SET_NEUTRAL_MODE_IS_BRAKE,/loggyMotors/3/OUTPUT_PERCENT,/loggyMotors/3/FAULTS,/loggyMotors/3/FORWARD_LIMIT_SWITCH,/loggyMotors/3/REVERSE_LIMIT_SWITCH,/loggyMotors/3/SELECTED_SENSOR_POSITION,/loggyMotors/3/SELECTED_SENSOR_VELOCITY,/loggyMotors/3/STATOR_CURRENT,/loggyMotors/3/SUPPLY_CURRENT,/loggyMotors/3/BUS_VOLTAGE,/loggyMotors/3/TEMPERATURE,/loggyMotors/3/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/loggyMotors/3/HAS_RESET,NT:/LiveWindow/Ungrouped/Talon FX [1]/.name,NT:/LiveWindow/Ungrouped/Talon FX [1]/.type,NT:/LiveWindow/Ungrouped/Talon FX [1]/.actuator,NT:/LiveWindow/Ungrouped/.type,NT:/LiveWindow/Ungrouped/Talon FX [1]/Value,
0.318966,,
0.340982,,FMSInfo,,
0.395932,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
11.480032,LoggyMotor /ExampleSubsystem/falcon/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET; CLOSED_LOOP_ERROR; INTEGRAL_ACCUMULATOR; ERROR_DERIVATIVE; CLOSED_LOOP_TARGET; OUTPUT_VOLTAGE; INTEGRATED_SENSOR_POSITION; INTEGRATED_SENSOR_VELOCITY],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
11.53516,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
11.570649,LoggyMotor /loggyMotors/3/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,
11.592785,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,4.0,
17.733474,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648440076070593,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,4.0,,,
18.458119,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,,,,,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648440076070593,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,4.0,,,
23.113674,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,18.468793,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,4.0,PercentOutput,0.0,,,,,,0.0,
23.135149,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.13514,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.16131,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.161287,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.186255,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.186238,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.209302,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.209231,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.246277,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.246251,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.266478,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.266462,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.307079,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.307063,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.346967,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.34695,Neutral,0.0,,,,0.0,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,0.0,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.38648,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.386465,Neutral,0.0,,,,-0.9706744868035191,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.648093841642229,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.9706744868035191,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.426503,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.426485,Neutral,0.0,,,,-0.9706744868035191,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.648093841642229,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.9706744868035191,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.452676,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.452659,Neutral,0.0,,,,-0.9706744868035191,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.648093841642229,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.9706744868035191,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.487267,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.487253,Neutral,0.0,,,,-0.989247311827957,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.870967741935484,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.989247311827957,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.507376,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.507358,Neutral,0.0,,,,-0.989247311827957,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.870967741935484,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.989247311827957,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.54706,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.547046,Neutral,0.0,,,,-0.989247311827957,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.870967741935484,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.989247311827957,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
23.570584,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,23.570564,Neutral,0.0,,,,-0.989247311827957,No Faults,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,23.0,253.0,0.0,23.0,-11.870967741935484,0.0,0.0,1648440076070593,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,-0.989247311827957,No Faults,12.0,PercentOutput,0.0,,,,,,0.0,
