Timestamp,messages,NT:/FMSInfo/.type,NT:/FMSInfo/IsRedAlliance,NT:/FMSInfo/MatchNumber,NT:/FMSInfo/ReplayNumber,NT:/FMSInfo/FMSControlData,NT:/FMSInfo/EventName,NT:/LiveWindow/.status/LW Enabled,NT:/FMSInfo/GameSpecificMessage,NT:/FMSInfo/StationNumber,NT:/FMSInfo/MatchType,NTConnection,/ExampleSubsystem/falcon/SET_FUNCTION_CONTROL_MODE,/ExampleSubsystem/falcon/SET_FUNCTION_VALUE,/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND_TYPE,/ExampleSubsystem/falcon/SET_FUNCTION_DEMAND,/ExampleSubsystem/falcon/SET_VOLTAGE,/ExampleSubsystem/falcon/SET_SELECTED_SENSOR_POSITION,/ExampleSubsystem/falcon/SET_NEUTRAL_MODE_IS_BRAKE,/ExampleSubsystem/falcon/OUTPUT_PERCENT,/ExampleSubsystem/falcon/FAULTS,/ExampleSubsystem/falcon/FORWARD_LIMIT_SWITCH,/ExampleSubsystem/falcon/REVERSE_LIMIT_SWITCH,/ExampleSubsystem/falcon/SELECTED_SENSOR_POSITION,/ExampleSubsystem/falcon/SELECTED_SENSOR_VELOCITY,/ExampleSubsystem/falcon/STATOR_CURRENT,/ExampleSubsystem/falcon/SUPPLY_CURRENT,/ExampleSubsystem/falcon/BUS_VOLTAGE,/ExampleSubsystem/falcon/TEMPERATURE,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/ExampleSubsystem/falcon/HAS_RESET,/ExampleSubsystem/falcon/CLOSED_LOOP_ERROR,/ExampleSubsystem/falcon/INTEGRAL_ACCUMULATOR,/ExampleSubsystem/falcon/ERROR_DERIVATIVE,/ExampleSubsystem/falcon/CLOSED_LOOP_TARGET,/ExampleSubsystem/falcon/OUTPUT_VOLTAGE,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_POSITION,/ExampleSubsystem/falcon/INTEGRATED_SENSOR_VELOCITY,DS:enabled,DS:autonomous,DS:test,DS:estop,DS:joystick0/buttons[0],DS:joystick0/buttons[1],DS:joystick0/buttons[2],DS:joystick0/buttons[3],DS:joystick0/axes[0],DS:joystick0/axes[1],DS:joystick0/axes[2],DS:joystick0/povs,DS:joystick1/buttons,DS:joystick1/axes,DS:joystick1/povs,DS:joystick2/buttons,DS:joystick2/axes,DS:joystick2/povs,DS:joystick3/buttons,DS:joystick3/axes,DS:joystick3/povs,DS:joystick4/buttons,DS:joystick4/axes,DS:joystick4/povs,DS:joystick5/buttons,DS:joystick5/axes,DS:joystick5/povs,falcon2OUTPUT_PERCENT,falcon2FAULTS,falcon2BUS_VOLTAGE,systemTime,/loggyMotors/3/SET_FUNCTION_CONTROL_MODE,/loggyMotors/3/SET_FUNCTION_VALUE,/loggyMotors/3/SET_FUNCTION_DEMAND_TYPE,/loggyMotors/3/SET_FUNCTION_DEMAND,/loggyMotors/3/SET_VOLTAGE,/loggyMotors/3/SET_SELECTED_SENSOR_POSITION,/loggyMotors/3/SET_NEUTRAL_MODE_IS_BRAKE,/loggyMotors/3/OUTPUT_PERCENT,/loggyMotors/3/FAULTS,/loggyMotors/3/FORWARD_LIMIT_SWITCH,/loggyMotors/3/REVERSE_LIMIT_SWITCH,/loggyMotors/3/SELECTED_SENSOR_POSITION,/loggyMotors/3/SELECTED_SENSOR_VELOCITY,/loggyMotors/3/STATOR_CURRENT,/loggyMotors/3/SUPPLY_CURRENT,/loggyMotors/3/BUS_VOLTAGE,/loggyMotors/3/TEMPERATURE,/loggyMotors/3/INTEGRATED_SENSOR_ABSOLUTE_POSITION,/loggyMotors/3/HAS_RESET,NT:/LiveWindow/Ungrouped/Talon FX [1]/.name,NT:/LiveWindow/Ungrouped/Talon FX [1]/.type,NT:/LiveWindow/Ungrouped/Talon FX [1]/.actuator,NT:/LiveWindow/Ungrouped/.type,NT:/LiveWindow/Ungrouped/Talon FX [1]/Value,
0.314517,,
0.337634,,FMSInfo,,
0.37575,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
0.449322,LoggyMotor /ExampleSubsystem/falcon/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET; CLOSED_LOOP_ERROR; INTEGRAL_ACCUMULATOR; ERROR_DERIVATIVE; CLOSED_LOOP_TARGET; OUTPUT_VOLTAGE; INTEGRATED_SENSOR_POSITION; INTEGRATED_SENSOR_VELOCITY],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,
0.470769,LoggyMotor /loggyMotors/3/ log levels set to [SET_FUNCTION_CONTROL_MODE; SET_FUNCTION_VALUE; SET_FUNCTION_DEMAND_TYPE; SET_FUNCTION_DEMAND; SET_VOLTAGE; SET_SELECTED_SENSOR_POSITION; SET_NEUTRAL_MODE_IS_BRAKE; OUTPUT_PERCENT; FAULTS; FORWARD_LIMIT_SWITCH; REVERSE_LIMIT_SWITCH; SELECTED_SENSOR_POSITION; SELECTED_SENSOR_VELOCITY; STATOR_CURRENT; SUPPLY_CURRENT; BUS_VOLTAGE; TEMPERATURE; INTEGRATED_SENSOR_ABSOLUTE_POSITION; HAS_RESET],FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3.978804,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.703538,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
12.945165,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
19.220606,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
25.462093,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,
27.589209,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
31.731343,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
37.987038,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
40.703721,,FMSInfo,1,0.0,0.0,32.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
42.253801,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
44.228587,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
44.378755,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
44.403773,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.1,0.0,0.0,-1,
44.428649,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.25,0.0,0.0,-1,
44.453564,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.40000004,0.0,0.0,-1,
44.478847,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.5500001,-0.1,0.0,-1,
44.503802,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.7000001,-0.25,0.0,-1,
44.528719,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.85000014,-0.40000004,0.0,-1,
44.553601,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.95000017,-0.5500001,0.0,-1,
44.578601,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.95000017,-0.7000001,0.0,-1,
44.603552,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.95000017,-0.85000014,0.0,-1,
44.67872,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.95000017,-1.0,0.0,-1,
44.703685,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.7500001,-0.9,0.0,-1,
44.728581,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.45000005,-0.74999994,0.0,-1,
44.754152,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.15,-0.5999999,0.0,-1,
44.778535,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,-0.44999987,0.0,-1,
44.803544,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,-0.29999983,0.0,-1,
44.828783,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,-0.14999984,0.0,-1,
44.978717,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,-1,
45.003593,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.1,0.05,0.0,-1,
45.028529,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.25,0.2,0.0,-1,
45.05363,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.40000004,0.35000002,0.0,-1,
45.078804,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.5500001,0.50000006,0.0,-1,
45.1037,,FMSInfo,1,0.0,0.0,33.0,,0,,1.0,0.0,,Position,3.984273,Neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,-0.6500001,0.6500001,0.0,-1,
